filename,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LEVEL_5,LEVEL_6,LEVEL_7
23-Right_jpg.rf.8be28cecad86922067b1305ce8266d41.jpg,0,0,1,0,0,0,0
34-Top-Down_jpg.rf.499bd90f2ced8de40fe315628c630b2c.jpg,0,0,0,0,1,0,0
24-Left_jpg.rf.4eb4f55ad57d5f7acb3a32575f0916a4.jpg,0,0,0,1,0,0,0
24-Right_jpg.rf.197e7237e0b801a2a1cf9fca0f4f3066.jpg,0,1,0,0,0,0,0
14-Front_jpg.rf.ce6de86ee701f9ada2691481711fb025.jpg,0,0,0,1,0,0,0
12-Back_jpg.rf.21631beb57a791c40d625068e9aafae4.jpg,0,0,0,1,0,0,0
23-Right_jpg.rf.1949ba5edd18fe5ea904245197e7a8f0.jpg,0,0,0,1,0,0,0
12-Left_jpg.rf.63dd7372b8ebb9d936c2285a0700ac76.jpg,0,0,0,1,0,0,0
23-Top-Down_jpg.rf.43ed48b8d952b86a83d9bdaa21833441.jpg,0,0,0,1,0,0,0
33-Front_jpg.rf.059264fd10815c8fd3e08e3d1228c4a6.jpg,0,0,1,0,0,0,0
8-Back_jpg.rf.b2e68dea9bcf95a9f44144fe980ce87f.jpg,0,0,0,0,1,0,0
6-Left_jpg.rf.ee54157d509097dca6e93338ebd2a2c3.jpg,0,0,0,0,1,0,0
35-Left_jpg.rf.eff480e24ee4e210883d33b66dc306a0.jpg,0,0,0,0,0,1,0
14-Back_jpg.rf.1eeefc61841c4ce79d0cc6de88b8d6b7.jpg,0,0,0,1,0,0,0
35-Front_jpg.rf.f350fec57e8586e92895ad82ac776001.jpg,0,0,0,0,0,0,1
12-Front_jpg.rf.13c5d56b818ec79c5ec74d8df1795eb6.jpg,0,0,0,1,0,0,0
24-Right_jpg.rf.5cf57ab2e035ea901fcb8df97f1e5e65.jpg,0,0,0,0,1,0,0
33-Back_jpg.rf.4febcb8b7d7f37608d5cdc2db8c149f7.jpg,0,0,1,0,0,0,0
35-Back_jpg.rf.e3e43a06312aa6dee67dd6a67aaffeb1.jpg,0,0,0,0,0,0,1
11-Back_jpg.rf.659543981ffbfc8d147fa7e30480c7f0.jpg,0,0,0,1,0,0,0
8-Front_jpg.rf.7dd64f0e47a68b08119aed0121a3fda4.jpg,0,0,0,0,1,0,0
11-Left_jpg.rf.5f16ce3affb3df81eb13d59ad3a8a834.jpg,0,0,0,1,0,0,0
12-Right_jpg.rf.d75412cf040623de2a44e318dc8af30b.jpg,0,0,0,1,0,0,0
7-Top-Down_jpg.rf.869fe1c8baf6fd207332bae68e34b470.jpg,0,0,0,0,1,0,0
11-Front_jpg.rf.f7a16f7e00bfdd6e5971f2c198bcf889.jpg,0,0,0,1,0,0,0
MM-prod-doctorImg-9274b7acdaaa_jpg.rf.6325fe929380e222f632ecfd6033387a.jpg,1,0,0,0,0,0,0
22-Right_jpg.rf.659d03602f33fbb60e689e5a916cd1e7.jpg,1,0,0,0,0,0,0
2-Front_jpg.rf.0833b1987a1553dcdb8b11c5b0534b08.jpg,0,0,0,0,1,0,0
22-Left_jpg.rf.804547f005a238343d65996a9a5be66a.jpg,1,0,0,0,0,0,0
21-Top-Down_jpg.rf.5e6a497d2cb552a87c31af17ea0c32bd.jpg,0,0,1,0,0,0,0
20-Back_jpg.rf.2552f4d526637922804f6d61830dc5a7.jpg,0,0,0,0,1,0,0
17-Back_jpg.rf.8be71c8a812d237145214afbd9fa3806.jpg,0,0,0,0,1,0,0
2-Right_jpg.rf.e1cf608b65684a690962ddfcb2f36dcc.jpg,0,0,0,0,1,0,0
2-Top-Down_jpg.rf.89512705c82d3f6086192e8b11c3f53a.jpg,0,0,0,0,1,0,0
22-Front_jpg.rf.3988bbb947a15d5f3ba62660f8118f5e.jpg,0,0,0,0,1,0,0
21-Front_jpg.rf.7c16c3356c0e0172882d770b7ac21544.jpg,0,0,0,0,1,0,0
20-Front_jpg.rf.5683eb1787659f810ec4cd0d342be91f.jpg,0,0,0,1,0,0,0
22-Left_jpg.rf.b85bae2471789fae15e6601832d64ae2.jpg,1,0,0,0,0,0,0
16-Right_jpg.rf.794273728291707d7d72faa738c794bc.jpg,0,0,0,0,1,0,0
2-Back_jpg.rf.589037fe70a030c253f6b8b08ba05cc2.jpg,0,0,0,0,1,0,0
21-Top-Down_jpg.rf.8dc712d90db3b6ba45e2a247e7e75803.jpg,0,0,0,0,1,0,0
20-Left_jpg.rf.d53315f304b18b6bc42dd623beac4bbf.jpg,0,0,0,0,1,0,0
18-Top-Down_jpg.rf.3c5aa8a8952ee64a6a1184eaf79a402b.jpg,0,0,0,0,1,0,0
2-Front_jpg.rf.11f51df892e7ece8d302f7ff048aab92.jpg,0,0,0,0,1,0,0
18-Front_jpg.rf.fac4f2f707f3d6488f5c6fffd905e8fa.jpg,0,0,0,0,1,0,0
21-Right_jpg.rf.c655b2c9d4fa36f324f8adc820163780.jpg,0,0,0,0,0,0,1
20-Right_jpg.rf.3b7792d88863ea37babcc56ab8851f9b.jpg,0,0,0,0,0,0,1
21-Left_jpg.rf.1c913277fc140cc1d78c3b0f6848defc.jpg,0,0,0,0,0,1,0
20-Front_jpg.rf.c6603e5ecd418f9492d438e2f17f5460.jpg,0,0,0,0,1,0,0
21-Front_jpg.rf.08289243b92ffa0d024def390ee2de23.jpg,0,0,0,0,0,1,0
20-Left_jpg.rf.6b11ce5032d97eb1381e20a4d2305537.jpg,0,0,0,1,0,0,0
21-Left_jpg.rf.726394df9a325eaa5bee5294309e900a.jpg,0,0,1,0,0,0,0
13-Left_jpg.rf.e6b7b102fd6ae48535357ba359f69520.jpg,0,0,0,0,1,0,0
21-Top-Down_jpg.rf.12e2d9716f104a000eb55a7f65099e23.jpg,0,0,1,0,0,0,0
14-Back_jpg.rf.69f250ebf3bf8d86b9cfea0b36607215.jpg,0,0,0,0,1,0,0
21-Back_jpg.rf.56e30227b23be7237b000aaadee2f887.jpg,0,0,0,0,1,0,0
20-Left_jpg.rf.d05e445b441604067cf694a97c7a5688.jpg,0,0,0,0,1,0,0
22-Back_jpg.rf.0bb762c84e3d9b66dfa7def18a90ed16.jpg,0,0,0,0,0,0,1
13-Front_jpg.rf.832ab6bc862aa8621c4cf721c876968b.jpg,0,0,0,0,1,0,0
21-Right_jpg.rf.9ca632d183039454beba1cb3d9bd8880.jpg,0,0,1,0,0,0,0
20-Front_jpg.rf.447823aeabddeeeb9e6009e9f967d862.jpg,0,0,0,0,1,0,0
15-Right_jpg.rf.c0cf35472eaa902e8632685d2cda4215.jpg,0,0,0,0,1,0,0
18-Left_jpg.rf.9c8a6440b2b5361fb7798b6af8b174f5.jpg,0,0,0,0,1,0,0
22-Back_jpg.rf.571c6f01baeb69f8b8f9bf128e519398.jpg,0,0,0,0,0,0,1
2-Top-Down_jpg.rf.cd437c6f990b04335e754ca3636c6f75.jpg,0,0,1,0,0,0,0
MM-top-customerImg-lxa9ujv39m47_jpg.rf.b8dfa9f2c56e9bdaa29c356ac9e2260a.jpg,1,0,0,0,0,0,0
13-Back_jpg.rf.65ca5d5942522ffca5cc09695780806b.jpg,0,0,0,0,1,0,0
23-Back_jpg.rf.1f7c58cf496c6d89fa676b4221e3e07c.jpg,0,0,0,0,1,0,0
22-Front_jpg.rf.13683234f337509798be4649d70cdc8d.jpg,0,0,0,0,0,0,1
13-Right_jpg.rf.62547edae20927e3bfd031b5b8665337.jpg,0,0,0,0,1,0,0
16-Back_jpg.rf.3b132455be51fe1f1a582a96609030dc.jpg,0,0,0,0,1,0,0
21-Front_jpg.rf.4d67df621b299a9533f78a6a5ab2b466.jpg,0,0,1,0,0,0,0
21-Back_jpg.rf.619ab237d7df5813a8c9d768db44cb39.jpg,0,0,0,0,0,0,1
21-Right_jpg.rf.9c61d310f767eb98a1bce54800a70501.jpg,0,0,0,0,1,0,0
22-Left_jpg.rf.34842a6c0933fd4b7bedafed93a7e668.jpg,0,0,0,0,1,0,0
22-Left_jpg.rf.48d29b8bd3efe76857376410820f25a1.jpg,0,0,0,0,1,0,0
17-Back_jpg.rf.066f46d0f71f105ce58750e175378250.jpg,0,0,0,0,1,0,0
21-Right_jpg.rf.6309a13d7ba68fa648431419db40937f.jpg,0,0,0,0,1,0,0
22-Left_jpg.rf.099e520815f9ca2f920529e30a76bcb6.jpg,0,0,0,0,0,0,1
22-Left_jpg.rf.c8b3b54be64052d27ea3c633d937f203.jpg,0,0,0,0,1,0,0
17-Top-Down_jpg.rf.078cc7996201672388178d2c70d87453.jpg,0,0,0,0,1,0,0
21-Back_jpg.rf.978fd19d1221c5960d3c2d3050338a6d.jpg,0,0,0,0,1,0,0
22-Left_jpg.rf.8b510ddf64ffbcf346692cdfe6ef7a6d.jpg,1,0,0,0,0,0,0
22-Left_jpg.rf.41c80e8f32c11cacc38f9fe7860ad833.jpg,0,0,0,0,0,0,1
18-Back_jpg.rf.aa01894cb1b52c268ae1c0a09cfbeaca.jpg,0,0,0,0,1,0,0
20-Top-Down_jpg.rf.a52770005877510c418b1ccd973ae0f1.jpg,0,0,0,0,0,1,0
21-Right_jpg.rf.ff27a2bb46142560279d36e89c5d9c65.jpg,0,0,1,0,0,0,0
12-Top-Down_jpg.rf.5a13eb5fb0c7d6f9275dcae4a953f28d.jpg,0,0,0,0,1,0,0
18-Right_jpg.rf.3ca8fdc6d3e607d1c827c7fe87f5edab.jpg,0,0,0,0,1,0,0
MM-top-customerImg-lxa9ujv39m47_jpg.rf.fbc942d0ef7300f8fba6f00ebd2bc2fd.jpg,1,0,0,0,0,0,0
22-Front_jpg.rf.50dbf8ccca8fc00195d6dbf77bebb3ae.jpg,0,0,0,0,1,0,0
2-Right_jpg.rf.7307c63d5a1c85f247cf73fd6aab4b8c.jpg,0,0,0,0,1,0,0
MM-prod-doctorImg-9274b7acdaaa_jpg.rf.daa5838f8516dcb6ebc2fee5ae2e1e15.jpg,1,0,0,0,0,0,0
23-Back_jpg.rf.815941503de743002722274bc01960f8.jpg,0,0,0,0,1,0,0
22-Front_jpg.rf.8e08f88c9ca858a77601336f7af19b43.jpg,0,0,0,0,0,0,1
20-Back_jpg.rf.0671884fc2f1e10dcc3bb3d57c4d7021.jpg,0,0,0,0,1,0,0
20-Right_jpg.rf.de925833958999bb7b3f65ad6ae8417a.jpg,0,0,1,0,0,0,0
2-Top-Down_jpg.rf.da5b79c2c6a42a1dd9f3b65dd2f6dbef.jpg,0,0,0,0,1,0,0
14-Left_jpg.rf.fed7ede7b1bef788a63eb682f02fe32f.jpg,0,0,0,0,1,0,0
2-Top-Down_jpg.rf.bbe8c073d198b8b94bba3a43028d7ce1.jpg,0,0,0,0,1,0,0
21-Top-Down_jpg.rf.21d0399b96c0a4081fc39c5d5a37580b.jpg,0,0,1,0,0,0,0
22-Left_jpg.rf.548c01c7abfb495c1e10b59483fb6a70.jpg,0,0,0,0,0,0,1
21-Top-Down_jpg.rf.a34bcaa20e0445ce998a6bfad0d40922.jpg,0,0,0,0,1,0,0
14-Right_jpg.rf.5be046fb9b6f000d83d3770d5cc443c2.jpg,0,0,0,0,1,0,0
21-Top-Down_jpg.rf.b73c4eb69f01d8f234441064f3f52259.jpg,0,0,0,0,1,0,0
20-Front_jpg.rf.e0a326b3f7a6e0300f60ff32593aa230.jpg,0,0,0,0,1,0,0
20-Back_jpg.rf.078ffa232d1666333f2d36be8d5f38a1.jpg,0,0,0,0,1,0,0
21-Right_jpg.rf.998798f1a50e371bdff965d540b3ba6b.jpg,0,0,0,0,1,0,0
22-Left_jpg.rf.93ec25daca44545306b753d0e165f823.jpg,0,0,0,0,1,0,0
20-Left_jpg.rf.90d47b99f50363a80215bea5abcbb788.jpg,0,0,0,0,1,0,0
20-Right_jpg.rf.87bf1c10410abf0925b6939145983010.jpg,0,0,0,1,0,0,0
22-Right_jpg.rf.34fb69e5ad33fe9bbf27d7a942890ddb.jpg,1,0,0,0,0,0,0
16-Left_jpg.rf.cd37501652e26a2529dc6a1f9b1b3a09.jpg,0,0,0,0,1,0,0
20-Left_jpg.rf.ea83fe6931b9f51636c997c753fc637e.jpg,0,0,0,0,0,0,1
20-Right_jpg.rf.438c1d87519c671253d89e3f7862ecdc.jpg,0,0,0,0,0,0,1
21-Back_jpg.rf.e2b46af5476a8499552ab94a04034bd6.jpg,0,0,0,0,1,0,0
22-Front_jpg.rf.fdfded75064b1febe7a580eafc2dbcab.jpg,0,0,0,0,1,0,0
2-Right_jpg.rf.6f486ec48c0eff40a85c2eb77dc82701.jpg,0,0,0,0,1,0,0
21-Right_jpg.rf.d090e5456cbb3bf9dcb7680ad23e3c21.jpg,0,0,0,0,0,0,1
2-Front_jpg.rf.19e31d5ce0159d3898cacdb0beda0d8a.jpg,0,0,0,0,1,0,0
22-Front_jpg.rf.58cca8ed018a2bde27893c9caea1cb2c.jpg,0,0,0,0,0,0,1
22-Left_jpg.rf.fca3c11f35c17ec406dce32186f8db25.jpg,0,0,0,0,0,0,1
20-Top-Down_jpg.rf.acadf6a190816a2ed5d637accfcd2f06.jpg,0,0,1,0,0,0,0
23-Back_jpg.rf.dde3d8d37417da1589376a4476e595ff.jpg,0,0,0,0,1,0,0
22-Left_jpg.rf.46e8163bb71a0bf2796537620078a0ab.jpg,1,0,0,0,0,0,0
21-Back_jpg.rf.fb597cf6a632f23e807e24b7007f4e19.jpg,0,0,0,0,0,0,1
22-Front_jpg.rf.7586a35fd8147c83b472d0b8ac891629.jpg,1,0,0,0,0,0,0
18-Top-Down_jpg.rf.f328a22e1d093748399f2a696436de8d.jpg,0,0,0,0,1,0,0
16-Right_jpg.rf.e2390b5b2265e1a1c2375eea258c8bbd.jpg,0,0,0,0,1,0,0
22-Back_jpg.rf.9f521c6ef8aa36a9b473bee9eb2d1fc3.jpg,0,0,0,0,0,0,1
15-Right_jpg.rf.dc4ba3bc9b3c308541a80694d248d51c.jpg,0,0,0,0,1,0,0
21-Back_jpg.rf.57825a3b47547f591971c5b9c32314c5.jpg,0,0,0,0,1,0,0
16-Back_jpg.rf.e8899ab9cce79d39e3e9c71103ac4881.jpg,0,0,0,0,1,0,0
14-Front_jpg.rf.5dae9a3846a2b9bd62deaaa9bbceb9d6.jpg,0,0,0,0,1,0,0
22-Back_jpg.rf.1aa91004159d102621c63e609aa16594.jpg,0,0,0,0,0,0,1
22-Right_jpg.rf.52ae370ec031603c9e8d26c939ab3bd3.jpg,1,0,0,0,0,0,0
16-Left_jpg.rf.2aa1a65a761739307f68f80644e6a512.jpg,0,0,0,0,1,0,0
21-Right_jpg.rf.e75eb5a8e8f19ab59d722423ab27ee8e.jpg,0,0,0,0,1,0,0
21-Left_jpg.rf.738cc28d50b6ad62ca750535f587ba95.jpg,0,0,0,0,1,0,0
21-Front_jpg.rf.b03fee94b822e83c9a5022c6bd64b628.jpg,0,0,0,0,1,0,0
MM-top-customerImg-lxa9ujv39m47_jpg.rf.55e95025e579e313f12e6818b145b27f.jpg,1,0,0,0,0,0,0
2-Back_jpg.rf.f3260c0919e21b576e5ebae75b5dad65.jpg,0,0,0,0,1,0,0
21-Left_jpg.rf.0f4c95d9f2e7658d67616a087bf55198.jpg,0,0,0,0,1,0,0
22-Left_jpg.rf.fe289de499091f96fba94d970abca1ed.jpg,0,0,0,0,0,0,1
17-Back_jpg.rf.66fc4019092458cb96816fae86fe4032.jpg,0,0,0,0,1,0,0
22-Front_jpg.rf.0123c3efb2ea8de69c3c3d4d8a12c32e.jpg,0,0,0,0,1,0,0
21-Right_jpg.rf.9ee5bc5f063d7a7fa557287233f4395e.jpg,0,0,0,0,0,0,1
21-Front_jpg.rf.55a1956d90aeee609d08f5b5e15a0bc2.jpg,0,0,1,0,0,0,0
22-Front_jpg.rf.4c78940edc5e86388e4987972b13745a.jpg,0,0,0,0,0,0,1
21-Right_jpg.rf.397e9780947b96fbdaee414d3bc19d29.jpg,0,0,0,0,1,0,0
21-Front_jpg.rf.11ed56d4bda51551159da540e5fd49c7.jpg,0,0,0,0,1,0,0
17-Top-Down_jpg.rf.aa5de5a47e616b29d27497087243d4c5.jpg,0,0,0,0,1,0,0
18-Left_jpg.rf.b25faa079e8ff85b404d4f7c802b47da.jpg,0,0,0,0,1,0,0
22-Front_jpg.rf.fc2e1c6f07755b656dae7e5adc6c4a20.jpg,0,0,0,0,1,0,0
20-Left_jpg.rf.c0a528eadbe8581476b0ad5f50f2373a.jpg,0,0,0,0,1,0,0
20-Top-Down_jpg.rf.0061f14f4eea69e58b3e21df436769c7.jpg,0,0,0,0,0,1,0
22-Front_jpg.rf.9fb3a9d6e0cc72356e57508e3f124ddd.jpg,1,0,0,0,0,0,0
21-Left_jpg.rf.9fc1e00b0fada42b10b2d23140d9225f.jpg,0,0,0,0,0,1,0
22-Front_jpg.rf.49c9de3513677e9574e37cc6a64195d3.jpg,1,0,0,0,0,0,0
22-Left_jpg.rf.090c7edb7cd2d66b1a233303f8821cc8.jpg,0,0,0,0,0,0,1
22-Left_jpg.rf.e32df2d486f445aac00afa4711de2b95.jpg,0,0,0,0,1,0,0
18-Front_jpg.rf.bae0c51af49c47ce06fe02382d0faf16.jpg,0,0,0,0,1,0,0
18-Right_jpg.rf.18b09bd3055a14870ae3b2da17b9995b.jpg,0,0,0,0,1,0,0
21-Front_jpg.rf.149f1213e7de6b526b031ad0c9448272.jpg,0,0,0,0,0,1,0
21-Left_jpg.rf.3edecfbfb54de234b239a3bad34d438c.jpg,0,0,1,0,0,0,0
22-Right_jpg.rf.30a20888066d3d00d327aba8d1da6cc4.jpg,1,0,0,0,0,0,0
18-Back_jpg.rf.538bf75e15c21b71dbd1b520d39357a9.jpg,0,0,0,0,1,0,0
22-Left_jpg.rf.1271bc084fe03c651abc3dd287a5df2a.jpg,1,0,0,0,0,0,0
MM-prod-doctorImg-9274b7acdaaa_jpg.rf.3fabb3d3ed5407393ac8f4c4b7aa6e42.jpg,1,0,0,0,0,0,0
exhibition_202210_0000039_jpg.rf.b96c5e6a6b8ef59b77001f31fcf8bdc9.jpg,1,0,0,0,0,0,0
55-Left_jpg.rf.1ff7d781650e0c4fce2d8b996be35a82.jpg,0,0,1,0,0,0,0
57-Back_jpg.rf.1d910dea2f1a6910f6a7533721ec195a.jpg,0,0,1,0,0,0,0
39-Front_jpg.rf.49e9a443b95a8a2e5f3d265dbc34f39b.jpg,0,0,1,0,0,0,0
57-Front_jpg.rf.11432ebd0c46bf79a090e830381c4ad0.jpg,0,0,1,0,0,0,0
21-Left_jpg.rf.5e1f2cb152dc82b6c3cf9cfcf108485a.jpg,0,0,0,0,1,0,0
13-Right_jpg.rf.60fe0a50759f6edd5522b09747767649.jpg,0,1,0,0,0,0,0
50-Front_jpg.rf.4afeab938f552b98ab11ceca8511dfd9.jpg,0,0,0,0,1,0,0
23-Back_jpg.rf.9f2c2bbe50c715c6f876bb31d663d17d.jpg,0,0,0,0,1,0,0
39-Right_jpg.rf.b2390b691fe2d924d8d29e82b6f63411.jpg,0,0,1,0,0,0,0
40-Front_jpg.rf.f49ab868479ac89349e16bdcdeda5788.jpg,0,0,0,1,0,0,0
4-Left_jpg.rf.137c6420b1f0bee9c12c4fa8cb5291cd.jpg,0,0,0,0,0,0,1
4-Right_jpg.rf.fc0f4fdfc138475c5eca86cd6a59e784.jpg,0,0,1,0,0,0,0
exhibition_202210_0000047_jpg.rf.f0f53977dcb7fc0a98fbbc80004e63ef.jpg,1,0,0,0,0,0,0
5-Left_jpg.rf.a90c96c4c915d44235d5ee6f891d5682.jpg,0,0,0,0,0,0,1
4-Front_jpg.rf.fa71c4a12af3efa04ab027e8265274e0.jpg,0,0,0,1,0,0,0
13-Top-Down_jpg.rf.b8aacba1ea749f60857f03cb7886c1b6.jpg,0,1,0,0,0,0,0
57-Right_jpg.rf.1e0dd06bbbb5895768bf5374c04c439c.jpg,0,0,1,0,0,0,0
19-Back_jpg.rf.774749fc05fd6f5a4a47c55ff1fc75a4.jpg,0,1,0,0,0,0,0
6-Right_jpg.rf.e9b1d95b32701977272db672590b761e.jpg,0,0,1,0,0,0,0
14-Back_jpg.rf.dedac38b46e6a2a1d8ee2efdcd5459bf.jpg,0,1,0,0,0,0,0
4-Back_jpg.rf.0a0d92d83da6a055ab656d95d64c757a.jpg,1,0,0,0,0,0,0
18-Right_jpg.rf.c5ae23974e2a1f6f8cd7afd6c90d9de5.jpg,0,1,0,0,0,0,0
20-Front_jpg.rf.460aeba290bba646a8c48e3979fec97b.jpg,0,1,0,0,0,0,0
40-Left_jpg.rf.c3c2661a7a112493857ccd559e29b2e6.jpg,0,0,1,0,0,0,0
13-Front_jpg.rf.fd87a14fb7fc9cc970c1bdb7c9cd1119.jpg,0,1,0,0,0,0,0
6-Left_jpg.rf.754fc3f35d6207c3a5d8bac323cd3d86.jpg,0,0,1,0,0,0,0
50-Left_jpg.rf.4b24692d2216b7b3c36bdad4de3b5c07.jpg,0,1,0,0,0,0,0
39-Top-Down_jpg.rf.7ee46dbded6d445119c20cfaf652399b.jpg,0,0,0,0,1,0,0
48-Top-Down_jpg.rf.6cb2eb73981edc09262c0d1024dc05c2.jpg,0,0,0,1,0,0,0
1-Front_jpg.rf.bf908e99eae5332a2f32ccc596f209b5.jpg,0,1,0,0,0,0,0
19-Front_jpg.rf.eafa82bd82d0d9f11c0d42817562c6ea.jpg,0,1,0,0,0,0,0
13-Left_jpg.rf.6e0d9caf56828805a80f2b25c90bc0d9.jpg,0,1,0,0,0,0,0
6-Front_jpg.rf.804d31cac932fedea44053468a4787a6.jpg,0,0,1,0,0,0,0
13-Back_jpg.rf.dea608b6fe86cfd5fe41de874c184e7f.jpg,0,1,0,0,0,0,0
40-Right_jpg.rf.040797176e4fbfad4370b0a78abaa788.jpg,0,0,1,0,0,0,0
exhibition_202210_0000051_jpg.rf.aebd9f9680ca27c2e6d2b6f32875e8ad.jpg,0,0,1,0,0,0,0
1-Right_jpg.rf.a8e98ea6e878829d4dd643dddb34bf57.jpg,0,1,0,0,0,0,0
18-Left_jpg.rf.bf8b973b67b307f0032597767395d3ba.jpg,0,1,0,0,0,0,0
14-Right_jpg.rf.7c8c4bdb750d3ec31b535c23bf662b64.jpg,0,1,0,0,0,0,0
17-Top-Down_jpg.rf.be3aad32fab5961654dc0fa29849ed1d.jpg,0,1,0,0,0,0,0
19-Left_jpg.rf.621291c76994805f815583d66a1cf570.jpg,0,1,0,0,0,0,0
14-Front_jpg.rf.bad3699525d5e0878d11164208db0dd5.jpg,0,1,0,0,0,0,0
13-Right_jpg.rf.64f21551df9e745b25a5dac9dac51700.jpg,0,1,0,0,0,0,0
55-Left_jpg.rf.3f0ffd2889a24bd92ec7fb94d26e9e1a.jpg,0,0,1,0,0,0,0
13-Top-Down_jpg.rf.fedebb60b71daf0ba116b1b0fd8184de.jpg,0,1,0,0,0,0,0
55-Right_jpg.rf.4387ea5505ce84594c80166cd14124a5.jpg,0,0,1,0,0,0,0
17-Back_jpg.rf.5fe7e9f9450dd06408338866e46aad53.jpg,0,1,0,0,0,0,0
55-Left_jpg.rf.69b1be4036a9a5233a673332fc5f2cc8.jpg,0,0,1,0,0,0,0
20-Right_jpg.rf.0e7f1183d612e90a3b73b4986eb07ef0.jpg,0,1,0,0,0,0,0
48-Front_jpg.rf.3eb18a6c786fe4c9c730d1e68ae41af6.jpg,0,0,1,0,0,0,0
48-Back_jpg.rf.2725ebba2a05e7fe25c48395683d65ae.jpg,0,0,1,0,0,0,0
14-Top-Down_jpg.rf.26a486b1d725d0a7779b352fbc0d3416.jpg,0,1,0,0,0,0,0
40-Front_jpg.rf.d6a3227f74cd7e0dd1e22b9b80c5210d.jpg,0,0,0,1,0,0,0
exhibition_202210_0000047_jpg.rf.06b7b081526695af2847378637a20093.jpg,1,0,0,0,0,0,0
14-Left_jpg.rf.9e0bff774f73a0321ca03c5c76a4b28c.jpg,0,1,0,0,0,0,0
21-Right_jpg.rf.34309f8613094206f817743f5f30e8f6.jpg,0,1,0,0,0,0,0
50-Top-Down_jpg.rf.7f64f4f373dbcc07051b12f6e0a1daea.jpg,0,0,1,0,0,0,0
18-Front_jpg.rf.9994fe331704d305d6470357a6b3dece.jpg,0,1,0,0,0,0,0
17-Left_jpg.rf.60c91e0f9d8e29946cdee4927d5adcff.jpg,0,1,0,0,0,0,0
14-Left_jpg.rf.0c22775a979ee59480d41e5088a59258.jpg,0,1,0,0,0,0,0
14-Right_jpg.rf.d7599ec5d9ced95c0d0abda53aa1ae2f.jpg,0,1,0,0,0,0,0
57-Back_jpg.rf.75a984051dd7f2104a68b12edafafc8d.jpg,0,0,1,0,0,0,0
14-Front_jpg.rf.bd7ccf76b027a4ebffda56151aae2025.jpg,0,1,0,0,0,0,0
39-Front_jpg.rf.8b1110423e7c483cedf8102d7b204a93.jpg,0,0,1,0,0,0,0
39-Right_jpg.rf.336f5f4e981f6e1724a63e4926fc0976.jpg,0,0,1,0,0,0,0
54-Front_jpg.rf.13062d267c003bacf514efd35def8f10.jpg,0,0,0,0,1,0,0
48-Left_jpg.rf.602a1189638dcd28bd5e108743d216d7.jpg,0,0,0,1,0,0,0
14-Back_jpg.rf.93210c600f0efdceda788dd14bb0e96e.jpg,0,1,0,0,0,0,0
57-Front_jpg.rf.96f4ab859c9d94d8d831251f67b0e5e8.jpg,0,0,1,0,0,0,0
48-Back_jpg.rf.6cec968fffef2bc7c9fd808f03bbc55e.jpg,0,0,1,0,0,0,0
40-Left_jpg.rf.57281f08c587838f012cbb268844347d.jpg,0,0,1,0,0,0,0
exhibition_202210_0000039_jpg.rf.17641eb7c856c452412620ea13ffe2e0.jpg,1,0,0,0,0,0,0
51-Right_jpg.rf.7199198c878bfab622f426d0815445f5.jpg,0,1,0,0,0,0,0
57-Right_jpg.rf.0e2f92e83797b7976395e4e1d2b2d775.jpg,0,0,1,0,0,0,0
20-Top-Down_jpg.rf.17582572a8afe5f0f50fe60f5e472aed.jpg,0,1,0,0,0,0,0
2-Top-Down_jpg.rf.315a064679959be743d85a139e1a5cd5.jpg,0,1,0,0,0,0,0
14-Top-Down_jpg.rf.f5efe9b55b477676e003c726ad487da7.jpg,0,1,0,0,0,0,0
40-Right_jpg.rf.98dac1cb6d204fb7dd49c7f1330e1e77.jpg,0,0,1,0,0,0,0
55-Front_jpg.rf.d96bee233e0a210c0f06811abe18cc6a.jpg,0,0,0,0,1,0,0
48-Left_jpg.rf.4f11fd36db1c27813b55a68de6f3daa5.jpg,0,0,0,1,0,0,0
2-Back_jpg.rf.e556e1d532c49aacc7b700dee05f6e67.jpg,0,1,0,0,0,0,0
17-Left_jpg.rf.e62819ea527dc286047739641a72ac3f.jpg,0,1,0,0,0,0,0
54-Top-Down_jpg.rf.20e805f93b1e44b16978286b840b32be.jpg,0,0,0,0,1,0,0
20-Back_jpg.rf.9ada54505ee9defc4707abf72dd475a6.jpg,0,1,0,0,0,0,0
4-Left_jpg.rf.e0a5422d4c1e116427c4f1fcdd073c58.jpg,0,0,0,0,0,0,1
19-Top-Down_jpg.rf.91f9f988219dffc4d13bfb57fbf9a773.jpg,0,1,0,0,0,0,0
4-Right_jpg.rf.c1f926727e5534d3e58fbd0acfe45d1c.jpg,0,0,1,0,0,0,0
6-Right_jpg.rf.2408ee03f53339262ad31b2ec6ebfa90.jpg,0,0,1,0,0,0,0
6-Front_jpg.rf.6a3dd851181492b91642b7a6d7ef9863.jpg,0,0,1,0,0,0,0
2-Right_jpg.rf.54970340220fed4c6d00998c30bc64d4.jpg,0,1,0,0,0,0,0
50-Right_jpg.rf.844e74113869725c76853eea93bcceec.jpg,0,0,1,0,0,0,0
50-Right_jpg.rf.a994dca3dae1d1a539f802ba85ea3169.jpg,0,0,1,0,0,0,0
2-Left_jpg.rf.0ad0043dd1f429127976c478ed9bccc0.jpg,0,1,0,0,0,0,0
