filename,LEVEL_2,LEVEL_3,LEVEL_4,LEVEL_5,LEVEL_6,LEVEL_7
19-Right_jpg.rf.cffb46c4604fed12b317e0ec63d6595b.jpg,0,0,0,0,1,0
17-Top-Down_jpg.rf.2086a5c17742f59fd3d66855cff185d2.jpg,1,0,0,0,0,0
17-Back_jpg.rf.3906938b05368537c2acd8b5059c7add.jpg,1,0,0,0,0,0
6-Left_jpg.rf.69a0bdb9d8c579358c5ecb838d2433d8.jpg,0,1,0,0,0,0
19-Back_jpg.rf.de9f91b1c7e65672004b21db78ab24a7.jpg,0,0,0,0,1,0
14-Front_jpg.rf.1a91302bc2e31f81592aa824d0359e2c.jpg,0,0,0,0,1,0
4-Top-Down_jpg.rf.1c72b590781bbafd6da7cf1fd3f9e59e.jpg,0,1,0,0,0,0
15-Back_jpg.rf.4e91abab90f316ecc030b5df46048355.jpg,0,0,0,0,1,0
2-Left_jpg.rf.fb46bdc37610a1bbb84985827cce57ca.jpg,0,0,0,0,1,0
48-Front_jpg.rf.9fa542709d54aad616bdd1793376c8f0.jpg,0,1,0,0,0,0
34-Back_jpg.rf.182a4dc8809d3e5af3c85f01c2ba015e.jpg,0,1,0,0,0,0
55-Left_jpg.rf.a4fc60c0b3bccc221691e69e7915741c.jpg,0,1,0,0,0,0
33-Top-Down_jpg.rf.4c315987ca2e32388d74de9276d4020b.jpg,0,1,0,0,0,0
14-Left_jpg.rf.8abf7550df45ef90ff4f00b6f77f000f.jpg,1,0,0,0,0,0
19-Right_jpg.rf.3145a5ef0898565bafa9956243c93699.jpg,1,0,0,0,0,0
51-Back_jpg.rf.f2687a9501c6f7729623889a770676ce.jpg,0,1,0,0,0,0
16-Right_jpg.rf.a4abfa676ebd39353c980df9df20816c.jpg,0,0,0,0,1,0
15-Right_jpg.rf.05f1c4e9d1bdf125063c5ade07855dd2.jpg,0,0,0,0,1,0
14-Top-Down_jpg.rf.5b1a89a9993a7d14c94284cd8815379e.jpg,0,0,0,0,1,0
39-Front_jpg.rf.6578a9d2d399a8e8796d3b58ad05c459.jpg,0,1,0,0,0,0
18-Front_jpg.rf.1db24eb06fd490a9c327e490c142575b.jpg,1,0,0,0,0,0
13-Front_jpg.rf.01ec7e014ff5b58a32edbb5e97c0637a.jpg,1,0,0,0,0,0
55-Back_jpg.rf.16164f55cbbe28f34800c881991337a7.jpg,0,1,0,0,0,0
37-Top-Down_jpg.rf.2282a2d8e2f036ac843b296bb474b549.jpg,0,1,0,0,0,0
19-Left_jpg.rf.37f0867a06e9d052f11e9987b4a09130.jpg,1,0,0,0,0,0
15-Left_jpg.rf.c4b4e2e1c7bb6a68f12167462e21766f.jpg,0,0,0,0,1,0
51-Left_jpg.rf.71253a2fedbd0f386f75329a5e1dc22a.jpg,0,1,0,0,0,0
50-Top-Down_jpg.rf.3e4245b993869f91b9d981b13ec9dbcf.jpg,0,1,0,0,0,0
13-Top-Down_jpg.rf.a81aca2c5ed62698a01398abddafd2d8.jpg,1,0,0,0,0,0
51-Right_jpg.rf.e4c8f48a60d8309d3c45c1e96373f210.jpg,0,1,0,0,0,0
55-Front_jpg.rf.b95ac5f6e2851cbd2c4a44e069be66b6.jpg,0,1,0,0,0,0
18-Front_jpg.rf.0ec4cd9aa6841574902c8a837e0cb49a.jpg,0,0,0,0,1,0
18-Left_jpg.rf.74c29c44528fabc5a257169af3718aa7.jpg,1,0,0,0,0,0
6-Right_jpg.rf.5fffd3692bdb8fa582be7e9dc3e5ec10.jpg,0,1,0,0,0,0
21-Right_jpg.rf.ec9c0220aacda015fa9a71e228d6941f.jpg,1,0,0,0,0,0
21-Front_jpg.rf.ddbcc6174844d5f5e4fd4766a65e5818.jpg,0,0,0,0,1,0
13-Right_jpg.rf.ac97dbe729d790af58e96bd2ec590938.jpg,1,0,0,0,0,0
18-Right_jpg.rf.e8379eda68ca292a1332ee36d6bb1d70.jpg,1,0,0,0,0,0
38-Left_jpg.rf.63261241f1d22fe4123eb079998cfc66.jpg,0,1,0,0,0,0
51-Top-Down_jpg.rf.d790ae9b2a6e8b5e4f3bef3480d31cb3.jpg,0,1,0,0,0,0
39-Left_jpg.rf.6151d9c940bd36f66671ed1bea2b0fa7.jpg,0,1,0,0,0,0
16-Front_jpg.rf.ea205739100ef1b5151cf367dcc913cc.jpg,0,0,0,0,1,0
23-Back_jpg.rf.2d1108a1855e8f9496d3bd507a2cdd45.jpg,0,0,0,0,1,0
13-Left_jpg.rf.2e6252bfd2b8ec3ecc2fc2eabe790d3f.jpg,1,0,0,0,0,0
23-Left_jpg.rf.948ba5cf9502775583edfe1a9dd68fd9.jpg,1,0,0,0,0,0
18-Front_jpg.rf.122b318d09bcc49e22fa32c83239a5b9.jpg,0,0,0,0,1,0
20-Left_jpg.rf.6cc92ec6bab0b2d724b1505b5dde464a.jpg,0,0,0,0,1,0
2-Right_jpg.rf.e9c4bbadb4a4f5aa785886d3b94900a6.jpg,0,0,0,0,1,0
20-Right_jpg.rf.750ebd82b04ba7ac05e11e8f3a1042b7.jpg,1,0,0,0,0,0
16-Top-Down_jpg.rf.eee1e57d1fb562807c96c976bc907f2b.jpg,0,0,0,0,1,0
54-Right_jpg.rf.3ab28763e6790be9d835c2a787a893dd.jpg,0,1,0,0,0,0
28-Top-Down_jpg.rf.f9e3427d2d342864784bac05351d7430.jpg,0,0,0,0,1,0
23-Top-Down_jpg.rf.502b1454591284862c08f6d840c57d4a.jpg,0,0,0,0,1,0
22-Top-Down_jpg.rf.83d0945c7d86879ab7b8dff048d550ed.jpg,0,0,0,0,1,0
1-Left_jpg.rf.0afc6aeb8a0f56f1e3220e4a4c457944.jpg,0,0,0,0,0,1
28-Right_jpg.rf.59d816b9f0383ca0d7c151359e750887.jpg,0,0,0,0,1,0
22-Back_jpg.rf.5ac3fc6169bf3ab96a593fe321218f25.jpg,0,0,0,0,1,0
4-Front_jpg.rf.5e4f81058b22824644eb3a14a78bd9ef.jpg,0,1,0,0,0,0
23-Front_jpg.rf.263f1c348693e096d25e0a496956aac5.jpg,1,0,0,0,0,0
21-Left_jpg.rf.cde8f781751c9c29394344871812b037.jpg,0,0,0,0,1,0
29-Left_jpg.rf.890a57a936dbfc57da54fc96fb9b131c.jpg,0,0,0,0,1,0
1-Top-Down_jpg.rf.77f66e381075a237b8d591d071e75bdb.jpg,0,0,0,0,0,1
23-Front_jpg.rf.3a4472a8dd65090452622d8eccbef892.jpg,0,0,0,0,1,0
20-Top-Down_jpg.rf.33e91ac2e7873f83864ef8d54a499b20.jpg,1,0,0,0,0,0
22-Left_jpg.rf.fe5b2ca2f90d6d674f1d5d121cc32ad1.jpg,1,0,0,0,0,0
22-Right_jpg.rf.ca305dc78b7ce666f263331918457650.jpg,0,0,0,0,1,0
25-Back_jpg.rf.c97a1e023817783387b2d7920db55287.jpg,0,0,0,0,1,0
22-Back_jpg.rf.60286ee3b71abb6f6b93b7cfb4c74454.jpg,1,0,0,0,0,0
22-Right_jpg.rf.5585e08360c0374d8b75ea848e6b55fb.jpg,1,0,0,0,0,0
1-Right_jpg.rf.160a481226e956e1cb6d62d5633a7162.jpg,0,0,0,0,0,1
23-Right_jpg.rf.816025c64cceb9e1e586c16c067f77ca.jpg,1,0,0,0,0,0
1-Front_jpg.rf.94c2332d41f5e8214f70d5aae49c7c96.jpg,1,0,0,0,0,0
37-Front_jpg.rf.4004088418eb51de1ba8f27a6a326fc9.jpg,0,1,0,0,0,0
28-Left_jpg.rf.bdabdfbe443fd536d9637deac23a35cb.jpg,0,0,0,0,1,0
27-Front_jpg.rf.9f774e2b4a47758a5cb953773f5530ad.jpg,1,0,0,0,0,0
24-Front_jpg.rf.dc4c396ec86c1b9948c3e5f48604ac3a.jpg,1,0,0,0,0,0
24-Left_jpg.rf.d64f4db958a0ff954ee680ae432a9f47.jpg,1,0,0,0,0,0
14-Right_jpg.rf.18a18b0ed59e76566c60f05dd5591289.jpg,1,0,0,0,0,0
14-Left_jpg.rf.edd542f7c871b1c600b90e9da36b11ee.jpg,1,0,0,0,0,0
20-Top-Down_jpg.rf.aef78ca518af4dd83734b554eeac5e33.jpg,0,0,0,0,1,0
2-Top-Down_jpg.rf.f442fba4badd276f9bdcf06eb0092bbe.jpg,0,0,0,0,1,0
2-Right_jpg.rf.195a8863bd402b2d8601451581494c27.jpg,0,0,0,0,1,0
39-Top-Down_jpg.rf.50f776f4119c5bcdfa63170c288501de.jpg,0,1,0,0,0,0
17-Back_jpg.rf.fd9747def07984f98362f04701e2ca5c.jpg,1,0,0,0,0,0
54-Front_jpg.rf.e11126e6a916a11c9d39867932737217.jpg,0,1,0,0,0,0
20-Front_jpg.rf.4d798f333955f0f815ff0f8a09b2dbaf.jpg,1,0,0,0,0,0
19-Right_jpg.rf.7073aa3cbe41598c61ff8c4f5f474c5e.jpg,0,0,0,0,1,0
54-Back_jpg.rf.a2a00c4c383c79a4fb889f05aec6bed5.jpg,0,1,0,0,0,0
39-Back_jpg.rf.4c9dd48da378e36b678e6302d01ee211.jpg,0,1,0,0,0,0
14-Front_jpg.rf.43a1f227fc815bed7e98d5869b0e56b5.jpg,1,0,0,0,0,0
2-Left_jpg.rf.78b36894f0c3806ea5e9b82310c3774c.jpg,0,0,0,0,1,0
29-Back_jpg.rf.f7ba173bc883a12ae02334b590bc7f31.jpg,0,0,0,0,1,0
29-Front_jpg.rf.0367fd192eed3746f978fd3c09081ab1.jpg,0,0,0,0,1,0
14-Top-Down_jpg.rf.eac14a6b27ea867995de70dd6536d3aa.jpg,1,0,0,0,0,0
18-Front_jpg.rf.41393c3d9e6fb46092104c5fd5e28519.jpg,1,0,0,0,0,0
27-Back_jpg.rf.53a13a4eb3e8fdb6e964e262f273f276.jpg,1,0,0,0,0,0
1-Right_jpg.rf.a4ef3fbfc9593b331a48c401559aaaf3.jpg,1,0,0,0,0,0
14-Front_jpg.rf.3aae2aad5e9a20dfb7a68a02d20ca3f2.jpg,1,0,0,0,0,0
25-Front_jpg.rf.adf78a1cc08ddcc11cbfd8ac3ed521e5.jpg,0,0,0,0,1,0
2-Top-Down_jpg.rf.5001f4aff7858d096a8ae8fc8e3b40bd.jpg,1,0,0,0,0,0
2-Left_jpg.rf.cedad52483f36e49ea52de258e83b095.jpg,1,0,0,0,0,0
24-Top-Down_jpg.rf.0fada7d644ff862444d9d2e01eb148d8.jpg,0,0,0,0,1,0
17-Left_jpg.rf.5ea89e081daeb1d3037651aad26a30dd.jpg,1,0,0,0,0,0
2-Back_jpg.rf.71df8474c445e78b906b81760ff6223c.jpg,1,0,0,0,0,0
25-Left_jpg.rf.1d3b47160da10ba3e4bb4de6b2e42e28.jpg,0,0,0,0,1,0
21-Back_jpg.rf.6935596731a167c6494bc146d1059611.jpg,0,0,0,0,1,0
28-Front_jpg.rf.b1d3e9aa08ebe6a6460e7bdc1ef35ac7.jpg,0,0,0,0,1,0
25-Top-Down_jpg.rf.99d4b4c26849cb9befb5a4d88e6c030b.jpg,0,0,0,0,1,0
27-Top-Down_jpg.rf.e0e7a694f5fb4ac1778825823b61b9c6.jpg,0,0,0,0,1,0
17-Top-Down_jpg.rf.abebf06a54b498380d1301ec80afcc6c.jpg,1,0,0,0,0,0
19-Back_jpg.rf.b2f19d2f59ed65a88925d0e430bcd076.jpg,1,0,0,0,0,0
26-Back_jpg.rf.1cf6cc2e2bda84c89c75205a967a2597.jpg,0,0,0,0,1,0
18-Left_jpg.rf.636870143508574a7436faa12b0a7072.jpg,1,0,0,0,0,0
18-Right_jpg.rf.a69d0aa76188f5c5cb402997c5fa372b.jpg,1,0,0,0,0,0
2-Back_jpg.rf.85622ce9a100e8ebee2285b31bffc534.jpg,0,0,0,0,1,0
19-Top-Down_jpg.rf.afd9016628398f5c9e396bbab35342b0.jpg,1,0,0,0,0,0
27-Back_jpg.rf.a35e27670bec3209c1f41fb84a9f0e3f.jpg,0,0,0,0,1,0
21-Right_jpg.rf.992bf4d662b64b070cbd065b13f69ecc.jpg,1,0,0,0,0,0
18-Right_jpg.rf.c5237aa87b539e326ff0eb6c9cd595c5.jpg,0,0,0,0,1,0
19-Back_jpg.rf.7ca8a07d7e57b4909035f7f5f5139bb0.jpg,0,0,0,0,1,0
22-Top-Down_jpg.rf.f70908e21744e47596fbc7b8bff29cf7.jpg,1,0,0,0,0,0
26-Left_jpg.rf.8dd5df6e17fcb93f9c574bb1ace98576.jpg,0,0,0,0,1,0
2-Right_jpg.rf.ffae6864a8aa603e380f0093474f1cac.jpg,1,0,0,0,0,0
2-Top-Down_jpg.rf.07020193fd5812130229206029c3de5f.jpg,1,0,0,0,0,0
18-Left_jpg.rf.7385af0d6fa155df27ade12b19941880.jpg,0,0,0,0,1,0
11-Left_jpg.rf.e5df39f758b3e70ebae56da7c9e34461.jpg,0,0,0,1,0,0
19-Front_jpg.rf.f3dcfc7927990014528f8447815f4dda.jpg,0,0,0,0,1,0
20-Top-Down_jpg.rf.b1770083138da64980732c4ce1dc40ff.jpg,1,0,0,0,0,0
22-Left_jpg.rf.fc633a986e9094405281355e18c7aad0.jpg,1,0,0,0,0,0
19-Left_jpg.rf.133ca6e454346bb6eaf9159f3f79a410.jpg,0,0,0,0,1,0
27-Left_jpg.rf.11061101fdbeaefa4d5f9bb954bef41e.jpg,0,0,0,0,1,0
20-Back_jpg.rf.1e5b8e799e19ffe2a1b30c4ab3db930c.jpg,1,0,0,0,0,0
22-Back_jpg.rf.26c1348f065161841b26402a9acc2e32.jpg,1,0,0,0,0,0
20-Right_jpg.rf.ac8de884e45341f9bbfac8652d6840ba.jpg,1,0,0,0,0,0
1-Right_jpg.rf.2ce98255c4939b30254a06835c2c3685.jpg,0,0,0,1,0,0
26-Right_jpg.rf.45df605d049771de93cfae73b93239fa.jpg,0,0,0,0,1,0
24-Front_jpg.rf.83d97cb3971c65a4ad71f1523ab326e8.jpg,1,0,0,0,0,0
23-Right_jpg.rf.13ff78e9f44f929dfafe7438b070bdb6.jpg,1,0,0,0,0,0
30-Left_jpg.rf.dc6eda0473957d7c3465b7835a6b91a3.jpg,0,0,0,0,1,0
23-Top-Down_jpg.rf.9c43b5174d9145d1f899bfc9a72593c8.jpg,1,0,0,0,0,0
27-Back_jpg.rf.8c2642c5eb247c0cae4fce13fe03c4bc.jpg,1,0,0,0,0,0
1-Left_jpg.rf.bb3e02b5a3f3290e4e6a31d0090400b2.jpg,0,0,0,1,0,0
4-Top-Down_jpg.rf.7a365d4286198e202fcc032c69b2119f.jpg,0,0,0,0,1,0
11-Top-Down_jpg.rf.8541b39f1f25f753c5f0aac0e73cd2d3.jpg,0,0,0,1,0,0
27-Front_jpg.rf.5e48c890c56b2b91a6771d92ee75881c.jpg,1,0,0,0,0,0
11-Right_jpg.rf.038d6bea1e6909eff8897c79b5802db0.jpg,0,0,0,1,0,0
24-Left_jpg.rf.fb4f647786acf6efc4f96ff4fd85a6e4.jpg,1,0,0,0,0,0
5-Right_jpg.rf.4a15a24e7a07a9b7ca39b1908f651996.jpg,0,0,0,0,1,0
5-Front_jpg.rf.f2d6259f31663aa9fe2f744491340960.jpg,0,0,0,0,1,0
5-Top-Down_jpg.rf.2d95cf763f2ab253f32d87686ccd0688.jpg,0,0,0,0,1,0
20-Front_jpg.rf.326c8d40a8195df373c2e934ab3b736b.jpg,1,0,0,0,0,0
4-Left_jpg.rf.84c79797f0cac8ae3102c9fe0e73b384.jpg,0,0,0,0,1,0
13-Back_jpg.rf.364b4ae078a7d93d8b6eecc08e9b528c.jpg,1,0,0,0,0,0
12-Back_jpg.rf.59bc7cb29ab30fb9b9548b444f5032c6.jpg,0,0,0,1,0,0
10-Left_jpg.rf.c5b3c83232ba78db7d2a537335be54bf.jpg,0,0,0,1,0,0
27-Front_jpg.rf.eddd666bdf47611a076d8484cc7c02bb.jpg,0,0,0,0,1,0
19-Left_jpg.rf.0354b950fdc9dd52a16ec7dd06cd6290.jpg,1,0,0,0,0,0
27-Right_jpg.rf.2181da7f153189e29a4f2d616e141335.jpg,0,0,0,0,1,0
30-Top-Down_jpg.rf.3dfe66d5759ba0259f9e504fa47445fc.jpg,0,0,0,0,1,0
4-Front_jpg.rf.65364cc87ba69726ed5c285ea7dfffc7.jpg,0,0,0,0,1,0
14-Back_jpg.rf.0677a671747d685243a73345c70953dd.jpg,1,0,0,0,0,0
27-Right_jpg.rf.837761658879d627c6093a92a64f771e.jpg,1,0,0,0,0,0
27-Left_jpg.rf.db1ba0abb097a73d8204442b6fab0b28.jpg,1,0,0,0,0,0
4-Right_jpg.rf.c7bfe2ed1b669bac2a2c17f976fbf121.jpg,0,0,0,0,1,0
31Front_jpg.rf.00af392dcd3543437558f7c827614bcc.jpg,1,0,0,0,0,0
5-Back_jpg.rf.365822aef63bde6da918df9ed5016ac0.jpg,0,0,0,0,1,0
1-Back_jpg.rf.398984a2303015281394f12add044e01.jpg,0,0,0,1,0,0
32-Front_jpg.rf.f35c7d32177c10dce4582d9f7d157489.jpg,1,0,0,0,0,0
29-Right_jpg.rf.04d3ac4d4b5952aef68b34d97e86813e.jpg,0,0,0,0,1,0
19-Front_jpg.rf.1b4dba1d2bad35839af96c5da849d1ce.jpg,1,0,0,0,0,0
12-Left_jpg.rf.274a20eb725a584ffa751f34ff1621e8.jpg,0,0,0,1,0,0
19-Right_jpg.rf.13edb0027169ae4a60c829b584af32d4.jpg,1,0,0,0,0,0
32Left_jpg.rf.6510ab43820aadb45c96799b2baeaa46.jpg,1,0,0,0,0,0
13-Top-Down_jpg.rf.6b45ce8d79bb65cd683babf83a9e9e01.jpg,1,0,0,0,0,0
31Left_jpg.rf.1a30ce1ca1f2e652803e4c26888fab1a.jpg,1,0,0,0,0,0
13-Right_jpg.rf.b6e90f3867f2727eaf3e91a66620263b.jpg,1,0,0,0,0,0
13-Left_jpg.rf.efc76c98b2cab65cfe9877aa98b13a7c.jpg,1,0,0,0,0,0
6-Right_jpg.rf.a234752af54a6232c92e6f83ced44ed0.jpg,1,0,0,0,0,0
29-Top-Down_jpg.rf.6d01d283125e6711a1d016f551a0ac61.jpg,0,0,0,0,1,0
30-Front_jpg.rf.29b3ab8a4ea514c37be9699b5aba556d.jpg,1,0,0,0,0,0
32-Back_jpg.rf.c9e23c7ca32f03bb2dde882863034f4f.jpg,1,0,0,0,0,0
31-Top-Down_jpg.rf.47bf66739e983f1910365d9543300ee6.jpg,1,0,0,0,0,0
36-Front_jpg.rf.a034d43e03d765faabb12ab788d0d07b.jpg,1,0,0,0,0,0
36-Back_jpg.rf.cd6c6c240009ea5d942445a53cdc9063.jpg,1,0,0,0,0,0
13-Front_jpg.rf.72c859739b8ee81d4e9e3d42c34aa4ca.jpg,1,0,0,0,0,0
23-Back_jpg.rf.8b60007bc7d9a2e8b9a6d8a5dad245c7.jpg,0,0,0,0,1,0
27-Top-Down_jpg.rf.d10420c5ba83719b613dad8ad45d1aa6.jpg,1,0,0,0,0,0
30-Front_jpg.rf.2a7e8340251c12cca1fd8de8baa97ba3.jpg,0,0,0,0,1,0
36-Right_jpg.rf.a14aafb14107ce02ea628d3a9be47946.jpg,1,0,0,0,0,0
30-Back_jpg.rf.4ff8f185497cfff4cebd9878374d2dcf.jpg,1,0,0,0,0,0
11-Front_jpg.rf.b965f3e50a0505a20a07b1d78b555b5d.jpg,0,0,0,1,0,0
36-Left_jpg.rf.5e342c5cf4639018c3e527b8eaa7d2ef.jpg,1,0,0,0,0,0
26-Back_jpg.rf.d87de8c04ad8ef1a7996700624b34ad4.jpg,0,0,0,0,1,0
20-Back_jpg.rf.db37644d7a7e593c6e256d97af2319c4.jpg,1,0,0,0,0,0
27-Left_jpg.rf.852460d43b8be409b68628c85f62a9ec.jpg,0,0,0,0,1,0
27-Front_jpg.rf.fb04b0ca1253158ee410b735960d5852.jpg,0,0,0,0,1,0
3-Right_jpg.rf.54ae2450d24a92889e9a9823ee808354.jpg,1,0,0,0,0,0
6-Back_jpg.rf.a9d67ba38c9a3361fab52e3539348ead.jpg,1,0,0,0,0,0
23-Top-Down_jpg.rf.f6c9130720ace6bd2ccc033ef9aba652.jpg,0,0,0,0,1,0
37-Top-Down_jpg.rf.fe66b2bc5a042d23ce76888f1e6bf4c3.jpg,1,0,0,0,0,0
20-Left_jpg.rf.b7122f6a03ed37b6e51101a998b68bfb.jpg,0,0,0,0,1,0
31-Right_jpg.rf.cb1169eae879e1f2e255f689efc2dc07.jpg,1,0,0,0,0,0
19-Top-Down_jpg.rf.dfc049fff92a84b853141cf6c55d1d3a.jpg,1,0,0,0,0,0
22-Top-Down_jpg.rf.75d6a074566f98d6e550a6e61a85998d.jpg,1,0,0,0,0,0
25-Left_jpg.rf.7b936c789fbcafabb40ad9f5b06a55a7.jpg,0,0,0,0,1,0
11-Back_jpg.rf.7a9e0e0cd25c37a9f10623fd452a3334.jpg,0,0,0,1,0,0
25-Top-Down_jpg.rf.46076f23b0eaff7bcff1d34db67664de.jpg,0,0,0,0,1,0
6-Top-Down_jpg.rf.4595ad39091b60aa74671e999383cf60.jpg,1,0,0,0,0,0
22-Back_jpg.rf.853ac405341f7b9dda77f76c136fa033.jpg,0,0,0,0,1,0
37-Right_jpg.rf.904b66235ee7d26cb1499b048a19353c.jpg,1,0,0,0,0,0
25-Front_jpg.rf.8eae956abf0dc32717fef8958232f1cd.jpg,0,0,0,0,1,0
37-Back_jpg.rf.fcb45ad8e9358f5d5e371c8798e80bb1.jpg,1,0,0,0,0,0
22-Top-Down_jpg.rf.d96dcbc955c630afcdecf836e85be131.jpg,0,0,0,0,1,0
2-Back_jpg.rf.13d49c963a90e60d3160b242e71c061d.jpg,1,0,0,0,0,0
21-Left_jpg.rf.a349ae404de08031f944b3bdec40846c.jpg,0,0,0,0,1,0
3-Top-Down_jpg.rf.a454f8a5d7e0473ef7e31e9b4fd9aefd.jpg,1,0,0,0,0,0
28-Top-Down_jpg.rf.5d6dbbe64d9fa11d8860a50b1a3dc9cd.jpg,1,0,0,0,0,0
28-Front_jpg.rf.0c25f2443cde4d95bb756d5c3314566f.jpg,1,0,0,0,0,0
28-Front_jpg.rf.31fab39e61ce30449113ca9933aef268.jpg,0,0,0,0,1,0
22-Right_jpg.rf.8e3b0200b0f2a9ee78d24533541be06c.jpg,1,0,0,0,0,0
28-Back_jpg.rf.afcd3e56998f0c95b1501929997efa9d.jpg,1,0,0,0,0,0
24-Top-Down_jpg.rf.e910cf8000027bd26a3bb6df4419c2c9.jpg,0,0,0,0,1,0
2-Right_jpg.rf.6584bfb797f78d2efd9911802944bad8.jpg,1,0,0,0,0,0
3-Back_jpg.rf.e06ef9ace865e8ffed0f5f36dfba8a49.jpg,1,0,0,0,0,0
28-Right_jpg.rf.d0bbc20b5e2c74d45c4554b6086cdfc8.jpg,1,0,0,0,0,0
25-Back_jpg.rf.17b568a51b94951883c855affc053df6.jpg,0,0,0,0,1,0
1-Back_jpg.rf.4cd6cafe5d4862da57e3df13ba87ed2d.jpg,0,0,0,1,0,0
4-Front_jpg.rf.b0c5823e449d8470f0b0fd0fee653c38.jpg,0,0,0,0,1,0
13-Back_jpg.rf.0810af4230e189f75844a6d2f1bffa5a.jpg,0,0,0,1,0,0
5-Top-Down_jpg.rf.455b17d7c5554fe94fa20cc770961422.jpg,0,0,0,0,1,0
5-Right_jpg.rf.e814850594f1e03c722f50954ec29f0e.jpg,0,0,0,0,1,0
2-Front_jpg.rf.980a4e2d27ed78c7340c98100eabcd0f.jpg,0,0,0,1,0,0
2-Top-Down_jpg.rf.7c498c54f09b53278a4e03c96a5f4329.jpg,0,0,0,1,0,0
12-Back_jpg.rf.fb96bcc85edfb158cfc172b00f828f04.jpg,0,0,0,1,0,0
18-Left_jpg.rf.50a776fd6d88c40d3790db566ac7076c.jpg,0,0,0,1,0,0
17-Top-Down_jpg.rf.97c99984905637fd5beb42adef9d24fd.jpg,0,0,0,1,0,0
25-Front_jpg.rf.09bf6cfbe61891f95402117120c58509.jpg,0,0,0,1,0,0
21-Right_jpg.rf.d4ffe8b38b564709839e9aad19cb0014.jpg,0,0,0,1,0,0
25-Left_jpg.rf.568a636c7c3f3f7f4e5a6d41d5ebdbdf.jpg,0,0,0,0,1,0
24-Front_jpg.rf.ddd32341dd3f80f9665ef06576be34f6.jpg,0,0,0,1,0,0
9-Right_jpg.rf.ce2077c3649f8fb98b6044dd0daa725a.jpg,1,0,0,0,0,0
20-Back_jpg.rf.f890d76da7e3a2f4d3d40b90a95bd969.jpg,0,0,0,1,0,0
24-Back_jpg.rf.a3ea5f89526b683af1667fc3486c3467.jpg,0,0,0,1,0,0
21-Front_jpg.rf.7d493581e465682d6b9e81c72f57ade3.jpg,0,0,0,1,0,0
2-Back_jpg.rf.b659733dd02be6cdc9318485c214b311.jpg,0,0,0,1,0,0
20-Front_jpg.rf.dad59d597a7b5a7a3b459f7a46d1b460.jpg,0,0,0,1,0,0
18-Top-Down_jpg.rf.7d9e7652ac3cb3fe6a3a0092a125d04e.jpg,0,0,0,1,0,0
5-Front_jpg.rf.1942bd0714969a48a84011449fc26f48.jpg,0,0,0,0,1,0
23-Back_jpg.rf.aee8c9a749ab79f54bd08977fed6766d.jpg,0,0,0,0,1,0
21-Back_jpg.rf.b04b6481b05dfe1f2131461952d2b98f.jpg,0,0,0,1,0,0
13-Front_jpg.rf.7f469cbc0998c4dc266baa3a88fc3ef7.jpg,0,0,0,1,0,0
25-Back_jpg.rf.b8ccd61c370bc265453309384bcd6c03.jpg,0,0,0,0,1,0
24-Top-Down_jpg.rf.519067c58d7d24ec9cf68380cf2e6d67.jpg,0,0,0,0,1,0
21-Front_jpg.rf.ff2673792615d818f63c0f752a3e1bae.jpg,0,0,0,1,0,0
13-Left_jpg.rf.e71bdb8f615b0cb7ea3b14edf7e3a614.jpg,0,0,0,1,0,0
13-Right_jpg.rf.f44b3e5f14a73d3bf50605b773d8b0b7.jpg,0,0,0,1,0,0
13-Front_jpg.rf.456b61205d1d372fe495bd713027f048.jpg,0,0,0,1,0,0
2-Back_jpg.rf.362d2e2b6673ef42473bf33b4840a953.jpg,0,0,0,1,0,0
13-Left_jpg.rf.7efb94b97ddc04ada527f08ecb372524.jpg,0,0,0,1,0,0
16-Right_jpg.rf.dc6631f557a0dc301d1d7a99100353f8.jpg,0,0,0,1,0,0
2-Right_jpg.rf.61c7fef27de478e67d495d3e5698bb0b.jpg,0,0,0,1,0,0
24-Top-Down_jpg.rf.db7b13a0c5f483c10a4f906383bfb04f.jpg,0,0,0,1,0,0
18-Right_jpg.rf.09890658eafcd7d673c39c0dff18a74a.jpg,0,0,0,1,0,0
21-Left_jpg.rf.9a69aa72fb0bfb752e4b6d2ed5fa31b9.jpg,0,0,0,1,0,0
2-Front_jpg.rf.d18858a52a1a03fefdf6e5a12b3dbef2.jpg,0,0,0,1,0,0
26-Left_jpg.rf.5131277cb79b0777b4b77031b83c89d2.jpg,0,0,0,1,0,0
23-Top-Down_jpg.rf.9ab108799117a590d40ec2eeffca5834.jpg,0,0,0,0,1,0
8-Front_jpg.rf.0f47e15fabd10801e8aed4d0c11daa5a.jpg,0,0,0,1,0,0
14-Front_jpg.rf.96a9b8a11002205350a6723481792d45.jpg,0,0,0,1,0,0
25-Back_jpg.rf.487d43864acb73b61d425bb0c9d4ad47.jpg,0,0,0,1,0,0
24-Right_jpg.rf.344cd1982e6d674a2c13aacea0d5747d.jpg,0,0,0,1,0,0
17-Back_jpg.rf.f2ce96faa5b061fb2d9886b5c47305b6.jpg,0,0,0,1,0,0
26-Front_jpg.rf.567af390c0d7af6156af2694e9b1a202.jpg,0,0,0,1,0,0
23-Front_jpg.rf.2a1f9daa2b59b8e172fdaaea2ad470ca.jpg,0,0,0,0,1,0
14-Right_jpg.rf.54800722763c4397e57047c437b46d9f.jpg,0,0,0,1,0,0
